Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Day,Year,Time
150502,iPhone,1,700,2/6/2019 18:55,"866 Spruce St, Portland, ME 04101",2,6,2019,18:55
150503,AA Batteries (4-pack),1,3.84,2/14/2019 11:49,"18 13th St, San Francisco, CA 94016",2,14,2019,11:49
150504,27in 4K Gaming Monitor,1,389.99,2/3/2019 8:34,"52 6th St, New York City, NY 10001",2,3,2019,8:34
150505,Lightning Charging Cable,1,14.95,2/10/2019 2:42,"129 Cherry St, Atlanta, GA 30301",2,10,2019,2:42
150506,AA Batteries (4-pack),2,3.84,2/7/2019 15:46,"548 Lincoln St, Seattle, WA 98101",2,7,2019,15:46
150507,Lightning Charging Cable,1,14.95,2/5/2019 11:17,"387 12th St, Austin, TX 73301",2,5,2019,11:17
150508,AA Batteries (4-pack),1,3.84,2/27/2019 23:01,"622 Center St, San Francisco, CA 94016",2,27,2019,23:01
150509,Apple Airpods Headphones,1,150,2/5/2019 0:22,"921 6th St, Seattle, WA 98101",2,5,2019,0:22
150510,USB-C Charging Cable,1,11.95,2/27/2019 16:29,"451 2nd St, Los Angeles, CA 90001",2,27,2019,16:29
150511,USB-C Charging Cable,1,11.95,2/14/2019 11:39,"689 River St, San Francisco, CA 94016",2,14,2019,11:39
150512,Bose SoundSport Headphones,1,99.99,2/3/2019 10:04,"198 Center St, Los Angeles, CA 90001",2,3,2019,10:04
150513,Bose SoundSport Headphones,1,99.99,2/8/2019 3:50,"777 Spruce St, Los Angeles, CA 90001",2,8,2019,3:50
150514,27in FHD Monitor,1,149.99,2/14/2019 18:24,"723 Wilson St, Los Angeles, CA 90001",2,14,2019,18:24
150515,Apple Airpods Headphones,1,150,2/23/2019 13:38,"101 13th St, New York City, NY 10001",2,23,2019,13:38
150516,Lightning Charging Cable,1,14.95,2/14/2019 7:30,"303 Sunset St, Atlanta, GA 30301",2,14,2019,7:30
150517,Wired Headphones,1,11.99,2/1/2019 8:01,"471 13th St, San Francisco, CA 94016",2,1,2019,8:01
150518,Macbook Pro Laptop,1,1700,2/6/2019 11:46,"847 10th St, San Francisco, CA 94016",2,6,2019,11:46
150518,iPhone,1,700,2/23/2019 12:15,"847 10th St, San Francisco, CA 94016",2,23,2019,12:15
150519,Wired Headphones,1,11.99,2/7/2019 15:58,"111 Hill St, Dallas, TX 75001",2,7,2019,15:58
150520,AA Batteries (4-pack),2,3.84,2/17/2019 5:46,"512 Church St, Dallas, TX 75001",2,17,2019,5:46
150521,Flatscreen TV,1,300,2/28/2019 10:47,"588 1st St, Los Angeles, CA 90001",2,28,2019,10:47
150522,20in Monitor,1,109.99,2/20/2019 1:21,"633 Cherry St, Boston, MA 02215",2,20,2019,1:21
150523,LG Dryer,1,600,2/20/2019 0:41,"452 8th St, San Francisco, CA 94016",2,20,2019,0:41
150524,Wired Headphones,1,11.99,2/16/2019 7:23,"311 8th St, Austin, TX 73301",2,16,2019,7:23
150525,20in Monitor,1,109.99,2/17/2019 9:00,"874 Jefferson St, San Francisco, CA 94016",2,17,2019,9:00
150526,AAA Batteries (4-pack),1,2.99,2/15/2019 4:17,"85 Park St, Boston, MA 02215",2,15,2019,4:17
150527,USB-C Charging Cable,1,11.95,2/23/2019 12:08,"165 Jefferson St, Los Angeles, CA 90001",2,23,2019,12:08
150528,AAA Batteries (4-pack),2,2.99,2/23/2019 12:52,"426 Lake St, Los Angeles, CA 90001",2,23,2019,12:52
150529,AA Batteries (4-pack),4,3.84,2/12/2019 21:43,"116 Elm St, Seattle, WA 98101",2,12,2019,21:43
150530,ThinkPad Laptop,1,999.99,2/22/2019 12:00,"752 Park St, Los Angeles, CA 90001",2,22,2019,12:00
150531,USB-C Charging Cable,1,11.95,2/25/2019 10:46,"457 Maple St, Los Angeles, CA 90001",2,25,2019,10:46
150532,USB-C Charging Cable,1,11.95,2/5/2019 4:58,"645 Walnut St, San Francisco, CA 94016",2,5,2019,4:58
150533,AAA Batteries (4-pack),1,2.99,2/6/2019 18:02,"270 Dogwood St, San Francisco, CA 94016",2,6,2019,18:02
150534,AAA Batteries (4-pack),2,2.99,2/2/2019 6:22,"246 9th St, Los Angeles, CA 90001",2,2,2019,6:22
150535,AAA Batteries (4-pack),1,2.99,2/4/2019 21:32,"961 2nd St, San Francisco, CA 94016",2,4,2019,21:32
150536,Wired Headphones,1,11.99,2/7/2019 17:08,"134 8th St, Los Angeles, CA 90001",2,7,2019,17:08
150537,Wired Headphones,1,11.99,2/3/2019 10:33,"437 12th St, San Francisco, CA 94016",2,3,2019,10:33
150538,Apple Airpods Headphones,1,150,2/21/2019 4:31,"553 12th St, Atlanta, GA 30301",2,21,2019,4:31
150539,AA Batteries (4-pack),2,3.84,2/16/2019 12:01,"103 14th St, San Francisco, CA 94016",2,16,2019,12:01
150540,Apple Airpods Headphones,1,150,2/22/2019 3:52,"218 Ridge St, Atlanta, GA 30301",2,22,2019,3:52
150541,AAA Batteries (4-pack),1,2.99,2/11/2019 3:24,"683 Adams St, Portland, OR 97035",2,11,2019,3:24
150542,AA Batteries (4-pack),1,3.84,2/1/2019 3:49,"517 10th St, Austin, TX 73301",2,1,2019,3:49
150543,Wired Headphones,1,11.99,2/4/2019 11:13,"268 Sunset St, Boston, MA 02215",2,4,2019,11:13
150544,Lightning Charging Cable,1,14.95,2/9/2019 23:27,"723 Elm St, Los Angeles, CA 90001",2,9,2019,23:27
150545,Macbook Pro Laptop,1,1700,2/1/2019 23:09,"905 Meadow St, Atlanta, GA 30301",2,1,2019,23:09
150546,AAA Batteries (4-pack),1,2.99,2/22/2019 5:24,"43 1st St, Atlanta, GA 30301",2,22,2019,5:24
150547,AAA Batteries (4-pack),1,2.99,2/12/2019 3:27,"511 Washington St, San Francisco, CA 94016",2,12,2019,3:27
150548,Macbook Pro Laptop,1,1700,2/5/2019 6:07,"750 Forest St, Boston, MA 02215",2,5,2019,6:07
150549,iPhone,1,700,2/20/2019 16:19,"522 West St, Boston, MA 02215",2,20,2019,16:19
150550,ThinkPad Laptop,1,999.99,2/4/2019 19:14,"261 Washington St, Los Angeles, CA 90001",2,4,2019,19:14
150551,27in 4K Gaming Monitor,1,389.99,2/6/2019 19:06,"726 West St, Seattle, WA 98101",2,6,2019,19:06
150552,Wired Headphones,1,11.99,2/23/2019 19:33,"954 13th St, Boston, MA 02215",2,23,2019,19:33
150553,34in Ultrawide Monitor,1,379.99,2/15/2019 19:00,"700 1st St, Dallas, TX 75001",2,15,2019,19:00
150554,AA Batteries (4-pack),1,3.84,2/19/2019 1:58,"33 Johnson St, New York City, NY 10001",2,19,2019,1:58
150555,27in FHD Monitor,1,149.99,2/5/2019 10:41,"714 Adams St, Portland, OR 97035",2,5,2019,10:41
150556,Lightning Charging Cable,1,14.95,2/25/2019 10:32,"419 Hill St, Los Angeles, CA 90001",2,25,2019,10:32
150557,AA Batteries (4-pack),2,3.84,2/27/2019 5:09,"372 5th St, Seattle, WA 98101",2,27,2019,5:09
150558,Wired Headphones,1,11.99,2/3/2019 10:35,"864 Hickory St, Boston, MA 02215",2,3,2019,10:35
150559,Apple Airpods Headphones,1,150,2/6/2019 17:27,"506 Willow St, Boston, MA 02215",2,6,2019,17:27
150560,Apple Airpods Headphones,1,150,2/8/2019 0:55,"178 14th St, San Francisco, CA 94016",2,8,2019,0:55
150561,Wired Headphones,1,11.99,2/28/2019 12:39,"888 Jefferson St, New York City, NY 10001",2,28,2019,12:39
150562,27in 4K Gaming Monitor,1,389.99,2/1/2019 9:45,"663 1st St, Atlanta, GA 30301",2,1,2019,9:45
150563,iPhone,1,700,2/2/2019 22:09,"631 Pine St, San Francisco, CA 94016",2,2,2019,22:09
150564,USB-C Charging Cable,1,11.95,2/17/2019 5:51,"579 9th St, Atlanta, GA 30301",2,17,2019,5:51
150565,Wired Headphones,1,11.99,2/25/2019 20:23,"406 Lincoln St, Seattle, WA 98101",2,25,2019,20:23
150566,27in FHD Monitor,1,149.99,2/6/2019 15:48,"230 Pine St, Los Angeles, CA 90001",2,6,2019,15:48
150567,Apple Airpods Headphones,1,150,2/25/2019 2:08,"466 South St, Dallas, TX 75001",2,25,2019,2:08
150568,Wired Headphones,1,11.99,2/5/2019 1:16,"651 Johnson St, New York City, NY 10001",2,5,2019,1:16
150569,AA Batteries (4-pack),3,3.84,2/22/2019 5:38,"981 Lake St, Seattle, WA 98101",2,22,2019,5:38
150570,Wired Headphones,1,11.99,2/1/2019 2:24,"786 Meadow St, San Francisco, CA 94016",2,1,2019,2:24
150571,Lightning Charging Cable,1,14.95,2/18/2019 16:19,"571 Hickory St, San Francisco, CA 94016",2,18,2019,16:19
150572,27in FHD Monitor,1,149.99,2/9/2019 20:28,"523 Spruce St, Atlanta, GA 30301",2,9,2019,20:28
150573,Apple Airpods Headphones,1,150,2/28/2019 18:43,"455 Highland St, Los Angeles, CA 90001",2,28,2019,18:43
150574,Lightning Charging Cable,1,14.95,2/18/2019 14:10,"25 7th St, Portland, OR 97035",2,18,2019,14:10
150575,AA Batteries (4-pack),1,3.84,2/14/2019 22:41,"776 Elm St, Los Angeles, CA 90001",2,14,2019,22:41
150576,Bose SoundSport Headphones,1,99.99,2/22/2019 14:08,"43 South St, San Francisco, CA 94016",2,22,2019,14:08
150577,AA Batteries (4-pack),1,3.84,2/3/2019 3:23,"122 Spruce St, Seattle, WA 98101",2,3,2019,3:23
150578,USB-C Charging Cable,1,11.95,2/17/2019 16:57,"193 Pine St, San Francisco, CA 94016",2,17,2019,16:57
150579,USB-C Charging Cable,1,11.95,2/4/2019 23:23,"320 North St, Los Angeles, CA 90001",2,4,2019,23:23
150580,AA Batteries (4-pack),1,3.84,2/8/2019 17:05,"399 5th St, New York City, NY 10001",2,8,2019,17:05
150581,AA Batteries (4-pack),1,3.84,2/23/2019 23:35,"144 Washington St, Seattle, WA 98101",2,23,2019,23:35
150582,iPhone,1,700,2/6/2019 5:32,"678 Maple St, Seattle, WA 98101",2,6,2019,5:32
150582,Lightning Charging Cable,1,14.95,2/19/2019 11:13,"678 Maple St, Seattle, WA 98101",2,19,2019,11:13
150583,27in FHD Monitor,1,149.99,2/24/2019 20:35,"159 Maple St, Seattle, WA 98101",2,24,2019,20:35
150584,AAA Batteries (4-pack),1,2.99,2/9/2019 12:03,"971 Park St, Boston, MA 02215",2,9,2019,12:03
150585,USB-C Charging Cable,1,11.95,2/17/2019 23:37,"55 Walnut St, Seattle, WA 98101",2,17,2019,23:37
150586,Apple Airpods Headphones,1,150,2/3/2019 20:28,"671 12th St, San Francisco, CA 94016",2,3,2019,20:28
150587,Lightning Charging Cable,1,14.95,2/25/2019 14:38,"290 Meadow St, Seattle, WA 98101",2,25,2019,14:38
150588,AAA Batteries (4-pack),2,2.99,2/9/2019 9:35,"823 Cedar St, Los Angeles, CA 90001",2,9,2019,9:35
150589,Flatscreen TV,1,300,2/9/2019 9:52,"123 Washington St, San Francisco, CA 94016",2,9,2019,9:52
150590,Apple Airpods Headphones,1,150,2/18/2019 15:37,"196 River St, San Francisco, CA 94016",2,18,2019,15:37
150590,AAA Batteries (4-pack),1,2.99,2/2/2019 17:20,"196 River St, San Francisco, CA 94016",2,2,2019,17:20
150591,AAA Batteries (4-pack),1,2.99,2/5/2019 2:30,"362 Main St, Portland, OR 97035",2,5,2019,2:30
150592,USB-C Charging Cable,1,11.95,2/28/2019 20:53,"756 6th St, Los Angeles, CA 90001",2,28,2019,20:53
150593,Bose SoundSport Headphones,1,99.99,2/5/2019 11:12,"441 Park St, New York City, NY 10001",2,5,2019,11:12
150594,USB-C Charging Cable,1,11.95,2/7/2019 4:43,"286 8th St, San Francisco, CA 94016",2,7,2019,4:43
150595,USB-C Charging Cable,1,11.95,2/10/2019 12:06,"734 Cherry St, San Francisco, CA 94016",2,10,2019,12:06
150596,AAA Batteries (4-pack),1,2.99,2/13/2019 1:05,"724 Ridge St, Dallas, TX 75001",2,13,2019,1:05
150597,USB-C Charging Cable,1,11.95,2/24/2019 3:45,"758 Lincoln St, Boston, MA 02215",2,24,2019,3:45
150598,Wired Headphones,1,11.99,2/14/2019 3:15,"841 12th St, Boston, MA 02215",2,14,2019,3:15
150599,20in Monitor,1,109.99,2/16/2019 8:02,"677 South St, Atlanta, GA 30301",2,16,2019,8:02
150600,AA Batteries (4-pack),1,3.84,2/2/2019 22:36,"353 11th St, San Francisco, CA 94016",2,2,2019,22:36
150601,AAA Batteries (4-pack),2,2.99,2/27/2019 20:04,"24 Highland St, Atlanta, GA 30301",2,27,2019,20:04
150602,Apple Airpods Headphones,1,150,2/28/2019 0:52,"207 Wilson St, Los Angeles, CA 90001",2,28,2019,0:52
150603,USB-C Charging Cable,1,11.95,2/2/2019 3:39,"772 Johnson St, Seattle, WA 98101",2,2,2019,3:39
150604,AA Batteries (4-pack),1,3.84,2/28/2019 22:35,"125 Hickory St, Atlanta, GA 30301",2,28,2019,22:35
150605,USB-C Charging Cable,1,11.95,2/16/2019 21:48,"443 Park St, San Francisco, CA 94016",2,16,2019,21:48
150606,AA Batteries (4-pack),1,3.84,2/19/2019 6:06,"810 Madison St, Atlanta, GA 30301",2,19,2019,6:06
150607,Lightning Charging Cable,1,14.95,2/24/2019 17:03,"469 Church St, San Francisco, CA 94016",2,24,2019,17:03
150608,ThinkPad Laptop,1,999.99,2/4/2019 7:24,"383 10th St, San Francisco, CA 94016",2,4,2019,7:24
150609,USB-C Charging Cable,1,11.95,2/5/2019 20:24,"403 North St, New York City, NY 10001",2,5,2019,20:24
150610,27in FHD Monitor,1,149.99,2/26/2019 0:12,"409 Church St, Boston, MA 02215",2,26,2019,0:12
