Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Day,Year,Time
295665,Macbook Pro Laptop,1,1700,12/23/2019 4:29,"136 Church St, New York City, NY 10001",12,23,2019,4:29
295666,LG Washing Machine,1,600,12/20/2019 19:31,"137 Church St, New York City, NY 10001",12,20,2019,19:31
295667,USB-C Charging Cable,1,11.95,12/5/2019 4:23,"138 Church St, New York City, NY 10001",12,5,2019,4:23
295668,27in FHD Monitor,1,149.99,12/3/2019 4:45,"139 Church St, New York City, NY 10001",12,3,2019,4:45
295669,USB-C Charging Cable,1,11.95,12/2/2019 23:10,"140 Church St, New York City, NY 10001",12,2,2019,23:10
295670,AA Batteries (4-pack),1,3.84,12/14/2019 20:19,"141 Church St, New York City, NY 10001",12,14,2019,20:19
295671,USB-C Charging Cable,1,11.95,12/13/2019 8:42,"142 Church St, New York City, NY 10001",12,13,2019,8:42
295672,USB-C Charging Cable,2,11.95,12/8/2019 10:57,"143 Church St, New York City, NY 10001",12,8,2019,10:57
295673,Bose SoundSport Headphones,1,99.99,12/18/2019 14:39,"144 Church St, New York City, NY 10001",12,18,2019,14:39
295674,AAA Batteries (4-pack),4,2.99,12/10/2019 15:02,"145 Church St, New York City, NY 10001",12,10,2019,15:02
295675,USB-C Charging Cable,2,11.95,12/13/2019 13:00,"146 Church St, New York City, NY 10001",12,13,2019,13:00
295676,ThinkPad Laptop,1,999.99,12/2/2019 12:53,"147 Church St, New York City, NY 10001",12,2,2019,12:53
295677,AA Batteries (4-pack),2,3.84,12/17/2019 12:06,"148 Church St, New York City, NY 10001",12,17,2019,12:06
295678,AAA Batteries (4-pack),2,2.99,12/16/2019 7:42,"149 Church St, New York City, NY 10001",12,16,2019,7:42
295679,USB-C Charging Cable,1,11.95,12/11/2019 12:01,"150 Church St, New York City, NY 10001",12,11,2019,12:01
295680,Lightning Charging Cable,1,14.95,12/18/2019 1:34,"151 Church St, New York City, NY 10001",12,18,2019,1:34
295681,Google Phone,1,600,12/12/2019 1:36,"152 Church St, New York City, NY 10001",12,12,2019,1:36
295681,USB-C Charging Cable,1,11.95,12/27/2019 10:48,"153 Church St, New York City, NY 10001",12,27,2019,10:48
295681,Bose SoundSport Headphones,1,99.99,12/24/2019 23:35,"154 Church St, New York City, NY 10001",12,24,2019,23:35
295681,Wired Headphones,1,11.99,12/23/2019 2:27,"155 Church St, New York City, NY 10001",12,23,2019,2:27
295682,USB-C Charging Cable,1,11.95,12/8/2019 18:26,"156 Church St, New York City, NY 10001",12,8,2019,18:26
295683,Wired Headphones,1,11.99,12/29/2019 18:30,"157 Church St, New York City, NY 10001",12,29,2019,18:30
295684,AAA Batteries (4-pack),4,2.99,12/18/2019 4:28,"158 Church St, New York City, NY 10001",12,18,2019,4:28
295685,Wired Headphones,1,11.99,12/8/2019 7:49,"159 Church St, New York City, NY 10001",12,8,2019,7:49
295686,USB-C Charging Cable,1,11.95,12/16/2019 0:56,"160 Church St, New York City, NY 10001",12,16,2019,0:56
295687,Apple Airpods Headphones,1,150,12/16/2019 17:05,"161 Church St, New York City, NY 10001",12,16,2019,17:05
295688,Apple Airpods Headphones,1,150,12/9/2019 14:27,"162 Church St, New York City, NY 10001",12,9,2019,14:27
295689,LG Washing Machine,1,600,12/7/2019 21:10,"163 Church St, New York City, NY 10001",12,7,2019,21:10
295690,Apple Airpods Headphones,1,150,12/7/2019 11:57,"164 Church St, New York City, NY 10001",12,7,2019,11:57
295691,Bose SoundSport Headphones,1,99.99,12/19/2019 19:40,"165 Church St, New York City, NY 10001",12,19,2019,19:40
295692,AA Batteries (4-pack),2,3.84,12/16/2019 19:10,"166 Church St, New York City, NY 10001",12,16,2019,19:10
295693,Wired Headphones,1,11.99,12/26/2019 21:37,"167 Church St, New York City, NY 10001",12,26,2019,21:37
295694,Lightning Charging Cable,1,14.95,12/14/2019 0:08,"168 Church St, New York City, NY 10001",12,14,2019,0:08
295695,Lightning Charging Cable,1,14.95,12/22/2019 9:45,"169 Church St, New York City, NY 10001",12,22,2019,9:45
295696,Lightning Charging Cable,1,14.95,12/10/2019 18:35,"170 Church St, New York City, NY 10001",12,10,2019,18:35
295697,ThinkPad Laptop,1,999.99,12/11/2019 6:30,"171 Church St, New York City, NY 10001",12,11,2019,6:30
295698,Vareebadd Phone,1,400,12/27/2019 20:40,"172 Church St, New York City, NY 10001",12,27,2019,20:40
295698,USB-C Charging Cable,2,11.95,12/16/2019 6:02,"173 Church St, New York City, NY 10001",12,16,2019,6:02
295699,AA Batteries (4-pack),1,3.84,12/29/2019 7:43,"174 Church St, New York City, NY 10001",12,29,2019,7:43
295700,Bose SoundSport Headphones,1,99.99,12/8/2019 16:28,"175 Church St, New York City, NY 10001",12,8,2019,16:28
295701,Bose SoundSport Headphones,1,99.99,12/10/2019 7:02,"176 Church St, New York City, NY 10001",12,10,2019,7:02
295702,Wired Headphones,2,11.99,12/14/2019 16:58,"177 Church St, New York City, NY 10001",12,14,2019,16:58
295703,AA Batteries (4-pack),1,3.84,12/19/2019 23:42,"178 Church St, New York City, NY 10001",12,19,2019,23:42
295703,Bose SoundSport Headphones,1,99.99,12/5/2019 14:14,"179 Church St, New York City, NY 10001",12,5,2019,14:14
295704,Wired Headphones,1,11.99,12/30/2019 0:32,"180 Church St, New York City, NY 10001",12,30,2019,0:32
295705,Wired Headphones,1,11.99,12/13/2019 4:36,"181 Church St, New York City, NY 10001",12,13,2019,4:36
295706,AAA Batteries (4-pack),3,2.99,12/29/2019 4:43,"182 Church St, New York City, NY 10001",12,29,2019,4:43
295707,Lightning Charging Cable,1,14.95,12/14/2019 23:14,"183 Church St, New York City, NY 10001",12,14,2019,23:14
295708,27in FHD Monitor,1,149.99,12/4/2019 5:38,"184 Church St, New York City, NY 10001",12,4,2019,5:38
295709,Bose SoundSport Headphones,1,99.99,12/18/2019 20:04,"185 Church St, New York City, NY 10001",12,18,2019,20:04
295710,AAA Batteries (4-pack),1,2.99,12/26/2019 17:02,"186 Church St, New York City, NY 10001",12,26,2019,17:02
295711,AAA Batteries (4-pack),2,2.99,12/2/2019 13:12,"187 Church St, New York City, NY 10001",12,2,2019,13:12
295712,Macbook Pro Laptop,1,1700,12/4/2019 13:28,"188 Church St, New York City, NY 10001",12,4,2019,13:28
295713,Bose SoundSport Headphones,1,99.99,12/19/2019 19:03,"189 Church St, New York City, NY 10001",12,19,2019,19:03
295714,iPhone,1,700,12/29/2019 16:58,"190 Church St, New York City, NY 10001",12,29,2019,16:58
295715,USB-C Charging Cable,2,11.95,12/9/2019 9:05,"191 Church St, New York City, NY 10001",12,9,2019,9:05
295716,20in Monitor,1,109.99,12/20/2019 14:24,"192 Church St, New York City, NY 10001",12,20,2019,14:24
295717,Macbook Pro Laptop,1,1700,12/3/2019 10:54,"193 Church St, New York City, NY 10001",12,3,2019,10:54
295718,Lightning Charging Cable,1,14.95,12/22/2019 0:24,"194 Church St, New York City, NY 10001",12,22,2019,0:24
295719,27in FHD Monitor,1,149.99,12/30/2019 8:20,"195 Church St, New York City, NY 10001",12,30,2019,8:20
295720,AA Batteries (4-pack),1,3.84,12/9/2019 22:24,"196 Church St, New York City, NY 10001",12,9,2019,22:24
295721,34in Ultrawide Monitor,1,379.99,12/21/2019 21:27,"197 Church St, New York City, NY 10001",12,21,2019,21:27
295722,Wired Headphones,1,11.99,12/26/2019 13:38,"198 Church St, New York City, NY 10001",12,26,2019,13:38
295723,AA Batteries (4-pack),1,3.84,12/14/2019 7:42,"199 Church St, New York City, NY 10001",12,14,2019,7:42
295724,AA Batteries (4-pack),2,3.84,12/3/2019 15:01,"200 Church St, New York City, NY 10001",12,3,2019,15:01
295725,AAA Batteries (4-pack),3,2.99,12/6/2019 5:35,"201 Church St, New York City, NY 10001",12,6,2019,5:35
295726,iPhone,1,700,12/29/2019 13:41,"202 Church St, New York City, NY 10001",12,29,2019,13:41
295726,Lightning Charging Cable,1,14.95,12/1/2019 21:11,"203 Church St, New York City, NY 10001",12,1,2019,21:11
295727,Bose SoundSport Headphones,1,99.99,12/22/2019 3:59,"204 Church St, New York City, NY 10001",12,22,2019,3:59
295728,27in FHD Monitor,1,149.99,12/24/2019 22:56,"205 Church St, New York City, NY 10001",12,24,2019,22:56
295729,34in Ultrawide Monitor,1,379.99,12/17/2019 18:11,"206 Church St, New York City, NY 10001",12,17,2019,18:11
295730,34in Ultrawide Monitor,1,379.99,12/2/2019 10:34,"207 Church St, New York City, NY 10001",12,2,2019,10:34
295731,USB-C Charging Cable,1,11.95,12/30/2019 9:35,"208 Church St, New York City, NY 10001",12,30,2019,9:35
295732,Apple Airpods Headphones,1,150,12/27/2019 8:46,"209 Church St, New York City, NY 10001",12,27,2019,8:46
295733,27in FHD Monitor,1,149.99,12/16/2019 15:44,"210 Church St, New York City, NY 10001",12,16,2019,15:44
295734,AAA Batteries (4-pack),1,2.99,12/25/2019 8:22,"211 Church St, New York City, NY 10001",12,25,2019,8:22
295735,iPhone,1,700,12/1/2019 20:01,"212 Church St, New York City, NY 10001",12,1,2019,20:01
295735,Apple Airpods Headphones,1,150,12/23/2019 15:43,"213 Church St, New York City, NY 10001",12,23,2019,15:43
295735,Wired Headphones,1,11.99,12/19/2019 22:20,"214 Church St, New York City, NY 10001",12,19,2019,22:20
295736,USB-C Charging Cable,2,11.95,12/30/2019 23:01,"215 Church St, New York City, NY 10001",12,30,2019,23:01
295737,iPhone,1,700,12/7/2019 5:27,"216 Church St, New York City, NY 10001",12,7,2019,5:27
295737,Lightning Charging Cable,1,14.95,12/27/2019 1:53,"217 Church St, New York City, NY 10001",12,27,2019,1:53
295738,AAA Batteries (4-pack),1,2.99,12/17/2019 16:29,"218 Church St, New York City, NY 10001",12,17,2019,16:29
295739,USB-C Charging Cable,1,11.95,12/26/2019 21:59,"219 Church St, New York City, NY 10001",12,26,2019,21:59
295740,USB-C Charging Cable,1,11.95,12/7/2019 7:33,"220 Church St, New York City, NY 10001",12,7,2019,7:33
295741,Apple Airpods Headphones,1,150,12/4/2019 1:50,"221 Church St, New York City, NY 10001",12,4,2019,1:50
295742,Apple Airpods Headphones,1,150,12/24/2019 14:22,"222 Church St, New York City, NY 10001",12,24,2019,14:22
295743,USB-C Charging Cable,1,11.95,12/25/2019 8:40,"223 Church St, New York City, NY 10001",12,25,2019,8:40
